,Create Time,Classification Business,New-Code,Kategori 1 (ID),Kategori 2 (ID),Kategori 3 (ID),ID Background detail- ID,ID Example,ID Pertanyaan Serupa 1-ID,ID Pertanyaan Serupa 2-ID,ID Pertanyaan Serupa 3-ID,ID Pertanyaan Serupa 4-ID,ID Pertanyaan Serupa 5-ID,ID Pertanyaan Serupa 6-ID,ID Pertanyaan Serupa 7-ID,ID Pertanyaan Serupa 8-ID,ID Pertanyaan Serupa 9-ID,ID Pertanyaan Serupa 10-ID,ID Answer,NEW - ANSWER,combined_question
726,3/1/2024,AFI,74-181-288-880,Akulaku Paylater,Kendala tidak bisa pembayaran Blibli pakai Akulaku Paylater,Akulaku Paylater,Tidak bisa pembayaran Blibli,Kenapa saya tidak bisa pembayaran Blibli?,Saya ingin pembayaran blibli tidak bisa,Pembayaran blibli saya selalu tidak bisa,Kenapa bayar blibli tidak bisa?,Null,Null,Null,Null,Null,Null,Null,"Sebelumnya, mohon maaf ya Kak atas ketidaknyamanannya. Aku bantu informasikan apabila tidak terdapat metode pembayaran dengan menggunakan Akulaku PayLater, hal tersebut dapat terjadi karena hal-hal sebagai berikut:

1. Kakak tidak memiliki limit Akulaku PayLater.
2. Kakak berdomisili diluar Pulau Jawa.
3. Kakak membeli produk di atas Rp20.000.000.
4. Kakak tidak memiliki aplikasi Akulaku di perangkat di perangkat yang sama saat Bapak/Ibu ingin melakukan pembelanjaan.

Apabila dari semua hal yang telah disebutkan sudah terpenuhi tetapi Kakak masih terkendala, maka Aku sarankan untuk saat ini dapat menggunakan metode pembayaran lain ya, Kak. ","Sebelumnya, mohon maaf ya Kak atas ketidaknyamanannya. Kula bantu informasikan apabila tidak terdapat metode pembayaran dengan menggunakan Akulaku PayLater, hal tersebut dapat terjadi karena hal-hal sebagai berikut:

1. Kakak tidak memiliki limit Akulaku PayLater.
2. Kakak berdomisili diluar Pulau Jawa.
3. Kakak membeli produk di atas Rp20.000.000.
4. Kakak tidak memiliki aplikasi Akulaku di perangkat di perangkat yang sama saat Bapak/Ibu ingin melakukan pembelanjaan.

Apabila dari semua hal yang telah disebutkan sudah terpenuhi tetapi Kakak masih terkendala, maka Kula sarankan untuk saat ini dapat menggunakan metode pembayaran lain ya, Kak. ",Kenapa saya tidak bisa pembayaran Blibli? Tidak bisa pembayaran Blibli
727,3/1/2024,AFI,872-963-1058-883,Payment,Pengertian interface input,Installment/Payment Gateway,pengertian interface input,Apa itu interface input?,Pengertian interface input?,Apa artinya interface input?,Apa yang dimaksud dengan interface input?,Null,Null,Null,Null,Null,Null,Null,"Kula bantu informasikan terkait dengan pertanyaan yang Kakak ajukan. Interface input merupakan kolom pengisian no. telepon. Apabila Kakak terkendala dalam pembayaran menggunakan metode pembayaran OVO, Kakak dapat melakukan input no. telepon sesuai dengan no. telepon yang terdaftar di aplikasi OVO Kakak.",Null,Apa itu interface input? pengertian interface input
728,3/1/2024,AFI,738-1470-1471-884,Keamanan Akun,Perubahan foto KTP,Keamanan Akun,Update KTP (KTP Tidak Jelas),Bagaimana cara melakukan perubahan data ktp yang tidak sesuai,Saya ingin perubahan data KTP,Apakah bisa lakukan perubahan data KTP?,Bagaimana cara rubah data KTP yang tidak sesuai?,Null,Null,Null,Null,Null,Null,Null,"Aku bantu informasikan terkait dengan pertanyaan Kakak yang ingin melakukan pelunasan pinjaman, Kakak dapat melakukan pelunasan pinjaman secara langsung dengan menghubungi Kami melalui Live Chat/Hotline di 1500 920 agar dapat dibantu proses lebih lanjut oleh tim terkait.","Mohon maaf untuk jenis permasalahan ini memerlukan validasi verifikasi lebih lanjut dan untuk melindungi keamanan akun, Kakak bisa klik tombol transfer ke CS dibawah ini, atau hubungi kami di 1500920.",Bagaimana cara melakukan perubahan data ktp yang tidak sesuai Update KTP (KTP Tidak Jelas)
729,3/1/2024,ASI,1181-1195-1209-885,Promo/Undian/Event,Tidak mendapatkan bonus kode referal,Promo/Undian/Event,Tidak dapat bonus dari kode referal,Bagaimana jika bonus referal saya tidak masuk?,Kenapa bonus kode referal tidak muncul?,Bonus kode referal saya kapan masuk? ,Bagaimana jika bonus kode referal saya  belum muncul?,Null,Null,Null,Null,Null,Null,Null,"Maaf, tentang masalah ini perlu proses pengecekan lebih lanjut oleh Layanan Pelanggan kami. Klik tombol di bawah ini untuk terhubung dengan Layanan Pelanggan.",Null,Bagaimana jika bonus referal saya tidak masuk? Tidak dapat bonus dari kode referal
730,3/1/2024,AFI,872-964-1059-886,Payment,Pembayaran tagihan cicilan di klik indomaret,Installment/Payment Gateway,Kendala bayar cicilan di klik indomaret,saya tidak bisa membayar tagihan cicilan di aplikasi klik Indomaret,Kenapa saya tidak bisa melakukan pembayaran tagihan cicilan  di aplikasi klik indomaret?,Kenapa saya tidak bisa bayar cicilan di klik indomaret?,Bagaimana ini saya bayar cicilan di klik indomaret tidak bisa?,Null,Null,Null,Null,Null,Null,Null,"Sebelumnya, mohon maaf ya Kak atas ketidaknyamanannya. Kula bantu informasikan apabila Kakak terkendala dalam pembayaran tagihan cicilan di aplikasi Klik Indomaret, Kula sarankan Kakak untuk menggunakan metode pembayaran lain yang tersedia di aplikasi Akulaku.",Null,saya tidak bisa membayar tagihan cicilan di aplikasi klik Indomaret Kendala bayar cicilan di klik indomaret
731,3/1/2024,AFI,872-965-1060-887,Payment,Pembayaran tagihan pinjaman di klik indomaret,Installment/Payment Gateway,Kendala bayar tagihan pinjaman di klik indomaret,saya tidak bisa membayar tagihan pinjaman di aplikasi klik Indomaret,Kenapa saya tidak bisa bayar tagihan pinjaman di aplikasi klik indomaret?,Kenapa saya tidak bisa bayar tagihan pinjaman pada klik indomaret?,Kenapa tagihan pinjaman tidak bisa dibayarkan pada aplikasi klik indomaret?,Null,Null,Null,Null,Null,Null,Null,"Sebelumnya, mohon maaf ya Kak atas ketidaknyamanannya. Kula bantu informasikan apabila Kakak terkendala dalam pembayaran tagihan cicilan di aplikasi Klik Indomaret, Kula sarankan Kakak untuk menggunakan metode pembayaran lain yang tersedia di aplikasi Akulaku.",Null,saya tidak bisa membayar tagihan pinjaman di aplikasi klik Indomaret Kendala bayar tagihan pinjaman di klik indomaret
732,3/1/2024,AFI,872-966-1061-888,Payment,Pembayaran uang muka di klik indomaret,Installment/Payment Gateway,Kendala bayar uang muka di klik indomaret,saya tidak bisa membayar uang muka di aplikasi klik Indomaret,Kenapa saya tidak bisa bayar uang muka di klik indomaret?,Kenapa saya tidak bisa bayar DP di aplikasi klik indomaret?,Kenapa selalu tidak bisa bayar uang muka di klik indomaret?,Null,Null,Null,Null,Null,Null,Null,"Sebelumnya, mohon maaf ya Kak atas ketidaknyamanannya. Kula bantu informasikan apabila Kakak terkendala dalam pembayaran uang muka di aplikasi Klik Indomaret, Kula sarankan Kakak untuk menggunakan metode pembayaran lain yang tersedia di aplikasi Akulaku.",Null,saya tidak bisa membayar uang muka di aplikasi klik Indomaret Kendala bayar uang muka di klik indomaret
733,3/1/2024,AFI,872-967-1062-889,Payment,Tagihan atas pesanan yang dibatalkan dan sudah refund ,Installment/Payment Gateway,Tagihan pesanan yang di refund," Bagaimana kalau batalkan pesanan, pengembalian dana uang muka akan balik ke akun akulaku. Bagaimana dengan cicilannya?","Bagaimana dengan cicilan tagihan pesanan yang sudah batalkan, uang muka saya kapan dikembalikan?","Pesanan sudah dibatalkan, uang muka kapan dikembalikan?","Orderan saya sudah terbatalkan, uang muka kapan dikembalikan?",Null,Null,Null,Null,Null,Null,Null,"Kula bantu informasikan terkait dengan pertanyaan Kakak, apabila Kakak membatalkan pesanan, dana uang muka (DP) akan direfund kepada Kakak. Kakak dapat melakukan pengecekan dana yang direfund di menu ""Saldo"". Selain itu, harap diperhatikan apabila Kakak memiliki cicilan berikutnya maka dana refund akan masuk ke Saldo Dibekukan dan saldo tersebut akan membayarkan tagihan Kakak berikutnya. Sedangkan, apabila Kakak tidak memiliki cicilan berikutnya maka dana refund akan masuk ke Saldo Tersedia dan Kakak dapat melakukan penarikan untuk dana tersebut.  ",Null," Bagaimana kalau batalkan pesanan, pengembalian dana uang muka akan balik ke akun akulaku. Bagaimana dengan cicilannya? Tagihan pesanan yang di refund"
734,3/1/2024,ASI,1210-1256-1320-890,Refund,Ingin tarik saldo yang dibekukan,Refund,Tarik saldo dibekukan,Bagaimana jika ingin menarik saldo yg di bekukan ke rekening?,Cara tarik uang saya yang dibekukan,Bagaimana cara tarik saldo saya yang dibekukan?,Bagaimana cara tarik dana saya yang dibekukan?,Null,Null,Null,Null,Null,Null,Null,"Saldo dibekukan karena akun memiliki tagihan yang belum dibayar, saldo lebih kecil atau sama dengan tagihan yang belum dibayar, maka akan dibekukan sementara dan digunakan sebagai jaminan untuk pembayaran tagihan selanjutnya. Saldo yang dibekukan tidak dapat ditarik.

Jika saldo lebih besar dengan tagihan yang belum dibayar, maka kelebihan akan termasuk ""Available balance"". Jika ""Available balance"" lebih besar atau sama dengan 50.000, bisa menghubungi Layanan Pelanggan untuk mengajukan penarikan dana.

Jika memiliki pertanyaan, silahkan klik tanda tanya kecil yang ditunjukkan dalam gambar, dapat melihat deskripsi rinci.","Saldo dibekukan karena akun memiliki tagihan yang belum dibayar, saldo lebih kecil atau sama dengan tagihan yang belum dibayar, maka akan dibekukan sementara dan digunakan sebagai jaminan untuk pembayaran tagihan selanjutnya. Saldo yang dibekukan tidak dapat ditarik.

Jika saldo lebih besar dengan tagihan yang belum dibayar, maka kelebihan akan termasuk ""Available balance"". Jika ""Available balance"" lebih besar atau sama dengan Rp50.000, bisa menghubungi Layanan Pelanggan untuk mengajukan penarikan dana.

Jika memiliki pertanyaan, silakan klik tanda tanya kecil yang ditunjukkan dalam gambar, dapat melihat deskripsi rinci.",Bagaimana jika ingin menarik saldo yg di bekukan ke rekening? Tarik saldo dibekukan
735,3/1/2024,ASI,289-440-443-891,Angsuran dan Pinjaman,Pengaktifan lokasi (GPS) dan akses lokasi pada pengajuan pinjaman,Pinjaman,Pengaktifan lokasi (GPS) pada pengajuan pinjaman,Apakah perlu untuk mengaktifkan lokasi (GPS) dan memberikan akses lokasi pada saat ingin melakukan pengajuan pinjaman?,Penting ga sih aktifiin lokasi saat ngajuin pinjaman?,Kenapa harus aktifin lokasi pada pengajuan pinjaman?,Apakah harus aktifkan lokasi untuk ajukan pinjaman?,Null,Null,Null,Null,Null,Null,Null,"Ya, hal tersebut diperlukan agar Kakak tidak mengalami kendala saat melakukan pengajuan pinjaman. Selain itu, harap dicatat bahwa pengaktifan lokasi (GPS) tidak akan berpengaruh pada keberhasilan pinjaman yang Kakak ajukan. ",Null,Apakah perlu untuk mengaktifkan lokasi (GPS) dan memberikan akses lokasi pada saat ingin melakukan pengajuan pinjaman? Pengaktifan lokasi (GPS) pada pengajuan pinjaman
736,3/1/2024,ASI,1134-1157-1180-892,Pengkinian Data,Cara mengganti nomor akun,Akun,Cara mengganti nomor akun,cara mengganti nomor akun,Cara ganti nomor telfon pada akun akulaku,Bagai mana cara penggantian nomor telephone akulaku pada akulaku ?,Bagaimana cara ganti nomor Hp pada akun akulaku?,Null,Null,Null,Null,Null,Null,Null,"Jika Anda telah login ke aplikasi Akulaku, silakan:
1.  Buka halaman ""Akun"" lalu
2. Klik ikon ""Pengaturan"" di pojok kanan atas dan 
3. Pilih ""Keamanan Akun"".  
4. Pilih menu ""Ubah Nomor HP""
5. Pilih apakah nomor HP dapat menerima kode OTP melalui SMS atau tidak
Kemudian, ikuti langkah selanjutnya pada tampilan untuk verifikasi nomor baru Anda.  Anda juga bisa buka halaman ""Login"" lalu klik ""Ubah Nomor Handphone"" untuk masuk ke langkah perubahan kata sandi akun.","Sebelumnya, mohon maaf atas ketidaknyamanannya ya, Ka. Kula informasikan perihal pertanyaan Kakak mengenai cara mengganti nomor telepon melalui aplikasi, silakan mengikuti langkah berikut: 

1. Masuk halaman utama Akulaku kemudian klik Akun.
2. Pilih ikon pengaturan yang terletak di pojok kanan atas. 
3. Kemudian Pilih ""Keamanan Akun"".  
4. Pilih menu ""Ubah Nomor HP""
5. Pilih apakah nomor HP dapat menerima kode OTP melalui SMS atau tidak
Kemudian, ikuti langkah selanjutnya pada tampilan untuk verifikasi nomor baru Kakak. Kakak juga bisa buka halaman ""Login"" lalu klik ""Ubah Nomor Handphone"" untuk masuk ke langkah perubahan kata sandi akun.",cara mengganti nomor akun Cara mengganti nomor akun
737,3/1/2024,ASI,1337-1472-1473-893,Toko,Cara buka toko di Akulaku,Merchant Online,Cara buka toko di aplikasi Akulaku,Bagaimana cara buka toko di akulaku?,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,"Ajukan di situs web:
 1. Silakan masuk ke situs web https://vendor.akulaku.com/#/merchantRegister
 kirimkan pengajuan bergabung setelah mengisi informasi pendaftaran.
 2. Anda akan menerima email pemberitahuan tentang stasus pengajuan Anda dari verifikasi platform dalam waktu 48 jam.
 Catatan: Masuk melalui situs web https://vendor.akulaku.com/#/merchantRegister 
 Harus menggunakan alamat email dan kata sandi yang telah Anda isi saat pengajuan","Sebelumnya, mohon maaf atas ketidaknyamanannya ya, Ka. Kula informasikan perihal pertanyaan Kakak mengenai cara membuka toko atau menjadi seller di Akulaku, silakan mengikuti langkah berikut: 

1. Silakan masuk ke situs web https://www.akulaku.com/open-store 
2. Setelah masuk ke halaman web silakan klik ""buka toko sekarang"". 
3. Kemudian Kakak dapat memilih Merchant Perusahaan Lokal atau Merchant Perorangan Lokal selanjutnya klik daftar sekarang
4. Mengisi data untuk pendaftaran seller  ⭢ klik daftar
5. Kakak akan menerima email pemberitahuan tentang stasus pengajuan Kakak dari verifikasi platform dalam waktu 48 jam

Catatan: Masuk melalui situs web https://vendor.akulaku.com/#/merchantRegister kemuian login menggunakan alamat email dan kata sandi yang telah Kakak daftarkan pada saat pengajuan.",Bagaimana cara buka toko di akulaku? Cara buka toko di aplikasi Akulaku
738,3/1/2024,ASI,289-1475-896,Angsuran dan Pinjaman,Dokumen untuk aktivasi Dana Flexi,Pinjaman,Dokumen untuk aktivasi Dana Flexi,Apa saja dokumen yang perlu dilengkapi pengguna untuk aktivasi limit kredit Dana Flexi?,Dokumen yang dibutuhkan untuk pengajuan Dana Flexi?,Cara aktivasi dan pengajuan Dana Flexi?,"Pengguna tidak perlu mengisi informasi apapun dan hanya perlu klik tombol [Aktifkan Limit Kredit], lalu sebagian besar pengguna yang terpilih akan mendapatkan limit kredit Dana Flexi dalam 5 detik.",Null,Null,Null,Null,Null,Null,Null,"Pengguna tidak perlu mengisi informasi apapun dan hanya perlu klik tombol [Aktifkan Limit Kredit], lalu sebagian besar pengguna yang terpilih akan mendapatkan limit kredit Dana Flexi dalam 5 detik.",Null,Apa saja dokumen yang perlu dilengkapi pengguna untuk aktivasi limit kredit Dana Flexi? Dokumen untuk aktivasi Dana Flexi
739,3/1/2024,ASI,289-1477-1478-897,Angsuran dan Pinjaman,Keunggulan produk Dana Flexi,Pinjaman,Keunggula produk Dana Flexi,Apa saja keunggulan produk Dana Flexi?,Apa sih keuntungan pinjem pake Dana Flexi?,Apa aja untungnya buat pengguna minjem pake dana Flexi?,"Berbeda dengan produk Pinjaman dan Dana Cicil yang mengharuskan pengguna untuk melunasi pinjaman sebelum mengajukan pinjaman lagi, produk Dana Flexi mengizinkan pengguna untuk mengajukan pinjaman hingga beberapa kali tanpa harus melunasi terlebih dulu selama limit kredit tersedia pengguna masih di atas Rp500.000.",Null,Null,Null,Null,Null,Null,Null,"Berbeda dengan produk Pinjaman dan Dana Cicil yang mengharuskan pengguna untuk melunasi pinjaman sebelum mengajukan pinjaman lagi, produk Dana Flexi mengizinkan pengguna untuk mengajukan pinjaman hingga beberapa kali tanpa harus melunasi terlebih dulu selama limit kredit tersedia pengguna masih di atas Rp500.000.",Null,Apa saja keunggulan produk Dana Flexi? Keunggula produk Dana Flexi
740,3/1/2024,ASI,289-1479-1480-898,Angsuran dan Pinjaman,Pengajuan pinjaman yang diajukan bersamaan dengan Dana Flexi,Pinjaman,Pengajuan pinjaman yang diajukan bersamaan dengan Dana Flexi,"Jika pengguna telah mengajukan Pinjaman atau Dana Cicil, apakah pengguna masih dapat mengajukan pinjaman Dana Flexi?",Bisa ngajuin pinjaman lain ga setelah ngajuin Dana Flexi?,Bisa bebarengan ga minjem Dana Flexi setelah itu Dana Cicil?,Ya. Dana Flexi dapat diajukan bersamaan dengan Pinjaman atau Dana Cicil.,Null,Null,Null,Null,Null,Null,Null,Ya. Dana Flexi dapat diajukan bersamaan dengan Pinjaman atau Dana Cicil.,Null,"Jika pengguna telah mengajukan Pinjaman atau Dana Cicil, apakah pengguna masih dapat mengajukan pinjaman Dana Flexi? Pengajuan pinjaman yang diajukan bersamaan dengan Dana Flexi"
741,3/1/2024,ASI,289-1481-1482-899,Angsuran dan Pinjaman,Pemulihan limit kredit Dana Flexi,Pinjaman,Pemulihan limit kredit Dana Flexi,"Jika tagihan pesanan saya sudah dilunasi, apakah limit kredit Dana Flexi dapat dipulihkan?","Kalau tagihan udah dilunasi, limi Dana Flexi bakal balik kan?",Limit Dana Flexi langsung balikkan kalau udah bayar?,"Ya. Misalkan pengguna mendapatkan limit kredit senilai Rp2.500.000 dan pengguna mengajukan Rp1.000.000, lalu mengajukan lagi Rp500.000 sehingga limit kredit tersisa adalah Rp1.000.000. Jika selanjutnya pengguna membayar tagihan sebesar Rp500.000, maka limit kredit pengguna akan dipulihkan menjadi Rp1.500.000 secara aktual.",Null,Null,Null,Null,Null,Null,Null,"Ya. Misalkan pengguna mendapatkan limit kredit senilai Rp2.500.000 dan pengguna mengajukan Rp1.000.000, lalu mengajukan lagi Rp500.000 sehingga limit kredit tersisa adalah Rp1.000.000. Jika selanjutnya pengguna membayar tagihan sebesar Rp500.000, maka limit kredit pengguna akan dipulihkan menjadi Rp1.500.000 secara aktual.",Null,"Jika tagihan pesanan saya sudah dilunasi, apakah limit kredit Dana Flexi dapat dipulihkan? Pemulihan limit kredit Dana Flexi"
742,3/1/2024,ASI,289-1483-1484-900,Angsuran dan Pinjaman,Pembayaran tagihan produk dana Flexi,Pinjaman,Pembayaran tagihan produk dana Flexi,Bagaimana cara membayar tagihan produk Dana Flexi?,Bayar tagihan Dana Flexi gimana?,Bayarnya gimana ya tagihan Dana Flexi?,Silakan masuk ke tab “Keuangan” dan klik (Tagihan Saya) atau masuk ke tab “Akun” dan klik (Tagihan Saya) untuk cek tagihan Dana Flexi yang belum dilunasi dan lunasi tagihan lebih awal.,Null,Null,Null,Null,Null,Null,Null,Silakan masuk ke tab “Keuangan” dan klik (Tagihan Saya) atau masuk ke tab “Akun” dan klik (Tagihan Saya) untuk cek tagihan Dana Flexi yang belum dilunasi dan lunasi tagihan lebih awal.,"Kula bantu informasikan ya Kak cara melakukan pembayaran tagihan produk Dana Flexi di aplikasi Akulaku:
1. Masuk ke halaman Keuangan.
2. Pilih Tagihanku (Rp) → Klik Pelunasan Cepat.
3. Lalu klik Bayar Sekarang untuk tagihan yang Kakak miliki.
4. Kakak akan masuk ke halaman Pembayaran dan akan melihat jumlah tagihan yang harus Kakak bayarkan. Pada halaman Pembayaran Kakak dapat klik Bayar Sekarang. 
5. Selanjutnya, Kakak dapat memilih metode pembayaran yang tersedia di aplikasi Akulaku.
6. Setelah memilih metode pembayaran, nantinya Kakak akan mendapatkan kode pembayaran.
7. Selanjutnya, Kakak dapat melakukan pembayaran tagihan pinjaman yang ingin dibayarkan dengan kode pembayaran yang sudah Kakak dapatkan dari aplikasi Akulaku. 

Informasi tambahan, untuk kode VA yang Kakak miliki hanya berlaku 24 jam, sehingga Kula mohon untuk segera melakukan pembayaran. Selain itu, untuk pembayaran melalui Bank Transfer VA akan dikenakan biaya admin sejumlah Rp1.000, sedangkan untuk Indomaret akan dikenakan biaya admin sejumlah Rp1.500.",Bagaimana cara membayar tagihan produk Dana Flexi? Pembayaran tagihan produk dana Flexi
743,9/1/2024,ASI,289-1485-1486-901,Angsuran dan Pinjaman,Denda keterlambatan Dana Flexi,Pinjaman,Denda keterlambatan Dana Flexi,Berapa denda Keterlambatan Pembayaran?,Berapa sih denda telat Dana Flexi?,Kalau telat kena denda berapa ya buat produk Dana Flexi?,Pelanggan akan dikenakan denda 0.5% per harinya dari hari pertama keterlambatan.,Null,Null,Null,Null,Null,Null,Null,Pelanggan akan dikenakan denda 0.5% per harinya dari hari pertama keterlambatan.,Null,Berapa denda Keterlambatan Pembayaran? Denda keterlambatan Dana Flexi
744,9/1/2024,ASI,289-1487-1488-902,Angsuran dan Pinjaman,Persentase penghitungan denda untuk produk Dana Flexi,Pinjaman,Persentase penghitungan denda untuk produk Dana Flexi,Berapa persen denda yang dikenakan kepada pengguna jika terdapat keterlambatan pembayaran?,Persentase denda Dana Flexi berapa?,Kena berapa persen ya denda Dana Flexi?,Pelanggan akan dikenakan denda 0.5% per harinya dari hari pertama keterlambatan dan denda akan terus berjalan apabila pelanggan tidak melakukan pembayaran.,Null,Null,Null,Null,Null,Null,Null,Pelanggan akan dikenakan denda 0.5% per harinya dari hari pertama keterlambatan dan denda akan terus berjalan apabila pelanggan tidak melakukan pembayaran.,Null,Berapa persen denda yang dikenakan kepada pengguna jika terdapat keterlambatan pembayaran? Persentase penghitungan denda untuk produk Dana Flexi
745,9/1/2024,ASI,289-1489-903,Angsuran dan Pinjaman,Nominal pengajuan pinjaman yang diterima,Pinjaman,Nominal pengajuan pinjaman yang diterima,Nominal yang diterima apakah sesuai nominal pengajuan pinjaman?,Duit yang diterima apakah nominalnya sama?,Pas minjem sama terima dana sama ga ya?,Nominal pinjaman Dana Flexi yang akan diterima sama seperti nominal yang pelanggan ajukan.,Null,Null,Null,Null,Null,Null,Null,Nominal pinjaman Dana Flexi yang akan diterima sama seperti nominal yang pelanggan ajukan.,Null,Nominal yang diterima apakah sesuai nominal pengajuan pinjaman? Nominal pengajuan pinjaman yang diterima
746,9/1/2024,ASI,289-1491-1492-904,Angsuran dan Pinjaman,Pembekuan limit kredit Dana Flexi,Pinjaman,Pembekuan limit kredit Dana Flexi,Berapa lama limit kredit dibekukan apabila user melakukan keterlambatan pembayaran tagihan dana flexi?,Lama limit kredit Dana Flexi dibekuin?,"Kalau telat bayar, limit Dana Flexi dibekuin berapa lama ya?","Setelah tagihan yang mengalami keterlambatan dibayar, pelanggan dapat meminjam kembali. Namun, keberhasilan pinjaman dari pengguna bergantung pada skor kredit pengguna pada saat pengajuan.",Null,Null,Null,Null,Null,Null,Null,"Setelah tagihan yang mengalami keterlambatan dibayar, pelanggan dapat meminjam kembali. Namun, keberhasilan pinjaman dari pengguna bergantung pada skor kredit pengguna pada saat pengajuan.",Null,Berapa lama limit kredit dibekukan apabila user melakukan keterlambatan pembayaran tagihan dana flexi? Pembekuan limit kredit Dana Flexi
747,9/1/2024,ASI,289-1493-1494-905,Angsuran dan Pinjaman,Biaya provisi untuk produk Dana Flexi,Pinjaman,Biaya provisi untuk produk Dana Flexi,Apakah ada biaya provisi untuk produk Dana Flexi?,Ada biaya provisi ga?,Provisinya berapa?,Tidak ada.,Null,Null,Null,Null,Null,Null,Null,Tidak ada.,Null,Apakah ada biaya provisi untuk produk Dana Flexi? Biaya provisi untuk produk Dana Flexi
748,9/1/2024,ASI,289-1495-1496-906,Angsuran dan Pinjaman,Sumber pendanaan Dana Flexi,Pinjaman,Sumber pendanaan Dana Flexi,Darimana asal pendanaan Dana Flexi?,Pendanaan Dana Flexi darimana?,Pihak pendanaan Dana Flexi darimana?,Pendanaan Dana Flexi berasal dari PT. Pintar Inovasi Digital (Asetku).,Null,Null,Null,Null,Null,Null,Null,Pendanaan Dana Flexi berasal dari PT. Pintar Inovasi Digital (Asetku).,Null,Darimana asal pendanaan Dana Flexi? Sumber pendanaan Dana Flexi
749,9/1/2024,ASI,289-1497-1498-907,Angsuran dan Pinjaman,Asuransi untuk produk Dana Flexi,Pinjaman,Asuransi untuk produk Dana Flexi,Apakah ada asuransi untuk produk Dana Flexi?,Ada asuransi ga Dana Flexi ?,Produk Dana Flexi kok ga ada asuransinya?,Tidak ada.,Null,Null,Null,Null,Null,Null,Null,Tidak ada.,Null,Apakah ada asuransi untuk produk Dana Flexi? Asuransi untuk produk Dana Flexi
750,9/1/2024,ASI,289-1499-1500-908,Angsuran dan Pinjaman,Kendala pinjaman produk Dana Flexi,Pinjaman,Kendala pinjaman produk Dana Flexi,Bagaimana jika pengguna tidak dapat mengajukan produk pinjaman lain seperti Pinjaman/PDL atau Dana Cicil setelah pengguna mendapatkan pinjaman dari Dana Flexi?,Kok saya ga bisa ngajuin produk pinjaman lain setelah gunain Dana Flexi?,Kenapa ga bisa minjem lagi ya setelah minjem di Dana Flexi?,"Apabila pengguna tidak dapat mengajukan produk pinjaman lain setelah berhasil mengajukan pinjaman Dana Flexi, hal tersebut terjadi  karena skor kredit pengguna pada saat pengajuan tidak mencukupi.",Null,Null,Null,Null,Null,Null,Null,"Apabila pengguna tidak dapat mengajukan produk pinjaman lain setelah berhasil mengajukan pinjaman Dana Flexi, hal tersebut terjadi  karena skor kredit pengguna pada saat pengajuan tidak mencukupi.",Null,Bagaimana jika pengguna tidak dapat mengajukan produk pinjaman lain seperti Pinjaman/PDL atau Dana Cicil setelah pengguna mendapatkan pinjaman dari Dana Flexi? Kendala pinjaman produk Dana Flexi
751,9/1/2024,ASI,289-1501-1502-909,Angsuran dan Pinjaman,Berhentinya denda keterlambatan pembayaran produk Dana Flexi,Pinjaman,Berhentinya denda keterlambatan pembayaran produk Dana Flexi,Kapan denda keterlambatan pembayaran akan berhenti?,Kapan nih denda Dana Flexi saya berhenti?,Kok denda Dana Flexi ga berhenti ya?,Denda tidak berhenti dan akan terus berjalan.,Null,Null,Null,Null,Null,Null,Null,Denda tidak berhenti dan akan terus berjalan.,Null,Kapan denda keterlambatan pembayaran akan berhenti? Berhentinya denda keterlambatan pembayaran produk Dana Flexi
752,9/1/2024,ASI,289-1503-1504-912,Angsuran dan Pinjaman,Waktu tunggu aktivasi produk Dana Flexi,Pinjaman,Waktu tunggu aktivasi produk Dana Flexi,Berapa lama waktu tunggu maksimal pengguna untuk aktivasi produk Dana Flexi?,Aktivasi Dana Flexi berapa lama sih?,Kok belum aktif-aktif sih ini Dana Flexinya?,5 detik dan tidak akan melebihi 1 jam.,Null,Null,Null,Null,Null,Null,Null,5 detik dan tidak akan melebihi 1 jam.,Null,Berapa lama waktu tunggu maksimal pengguna untuk aktivasi produk Dana Flexi? Waktu tunggu aktivasi produk Dana Flexi
753,9/1/2024,ASI,289-1505-1506-910,Angsuran dan Pinjaman,Proses pencairan produk Dana Flexi,Pinjaman,Proses pencairan produk Dana Flexi,Berapa lama proses pencairan Dana Flexi?,Proses pencairan dananya berapa lama buat produk Dana Flexi?,Ini kapan cairnya ya Dana Flexi saya?,"3x24 jam hari kerja, namun tidak menutup kemungkinan bisa lebih cepat.",Null,Null,Null,Null,Null,Null,Null,"3x24 jam hari kerja, namun tidak menutup kemungkinan bisa lebih cepat.",Null,Berapa lama proses pencairan Dana Flexi? Proses pencairan produk Dana Flexi
